etID  | Input | Output {GOLD}
1100   | #ˈun̪ɡulɑm# | #ˈuŋɡlɑ# {GOLD: #uɲɑ#}
1101   | #ˈursum# | #ˈoɾθo# {GOLD: #ˈoso#}
1102   | #ˈuːberem# | #ˈubɾe# {GOLD: #ubɾe#}
1103   | #ˈuːsum# | #ˈuθo# {GOLD: #uso#}
1104   | #ˈuːwɑ# | #ɣʷˈɑ# {GOLD: #ˈubɑ#}
1105   | #ˈɑd̪# | #ˈɑ# {GOLD: #ˈɑ#}
1106   | #ˈɑffloː# | #ˈɑt͡ʃo# {GOLD: #ˈɑʝo#}
1107   | #ˈɑfrikum# | #ˈɑβɾɡo# {GOLD: #ˈɑbɾeɡo#}
1108   | #ˈɑkerem# | #jˈeɾ# {GOLD: #ˈɑɾθe#}
1109   | #ˈɑkiem# | #ˈɑθe̯ʝe# {GOLD: #ˈɑθ#}
1110   | #ˈɑksem# | #jˈexe# {GOLD: #ˈexe#}
1111   | #ˈɑkwɑm# | #jˈeβɑ# {GOLD: #ˈɑɡwɑ#}
1112   | #ˈɑlid̪# | #ˈɑl# {GOLD: #ˈɑl#}
1113   | #ˈɑlikwod̪# | #ˈɑljeβo# {GOLD: #ˈɑlɡo#}
1114   | #ˈɑlt̪erum# | #ˈod̪ɾo# {GOLD: #ˈot̪ɾo#}
1115   | #ˈɑlt̪um# | #ˈot̪o# {GOLD: #ˈɑlt̪o#}
1116   | #ˈɑlɑ# | #ˈɑlɑ# {GOLD: #ˈɑlɑ#}
1117   | #ˈɑmit̪es# | #ˈɑwt̪s# {GOLD: #ˈɑn̪d̪es#}
1118   | #ˈɑmplum# | #ˈɑwt͡ʃo# {GOLD: #ˈɑn̪t͡ʃo#}
1119   | #ˈɑn̪imɑm# | #ˈɑmɑ# {GOLD: #ˈɑlmɑ#}
1120   | #ˈɑn̪ksiɑ# | #ˈɑŋksçɑ# {GOLD: #ˈɑn̪sjɑ#}
1121   | #ˈɑn̪n̪um# | #ˈɑɲo# {GOLD: #ˈɑɲo#}
1122   | #ˈɑn̪sɑm# | #ˈɑθɑ# {GOLD: #ˈɑsɑ#}
1123   | #ˈɑn̪um# | #ˈɑn̪# {GOLD: #ˈɑn̪o#}
1124   | #ˈɑpium# | #ˈɑbe̯xo# {GOLD: #ˈɑpjo#}
1125   | #ˈɑrborem# | #ˈɑɾbɾe# {GOLD: #ˈɑɾbol#}
1126   | #ˈɑːreɑm# | #ˈɑɾʝɑ# {GOLD: #ˈeɾɑ#}
1127   | #ˈɑrkiˈoːn̪em# | #ˈɑθˈon̪# {GOLD: #ɑɾθˈon̪#}
1128   | #ˈɑrkum# | #ˈɑɾko# {GOLD: #ˈɑɾko#}
1129   | #ˈɑsin̪um# | #ˈɑzn̪o# {GOLD: #ˈɑsn̪o#}
1130   | #ˈɑst̪rum# | #ˈɑs̪t̪ɾo# {GOLD: #ˈɑst̪ɾo#}
1131   | #ˈɑst̪ʰmɑm# | #ˈɑzmɑ# {GOLD: #ˈɑsmɑ#}
1132   | #ˈɑwem# | #ˈɑβe# {GOLD: #ˈɑbe#}
1133   | #ˈɑwersum# | #ˈɑβɾθo# {GOLD: #ɑbjˈeso#}
1134   | #ˈɑwrid̪iˈɑːre# | #ˈoθˈɑɾ# {GOLD: #oɾeˈɑɾ#}
1135   | #ˈɑwrum# | #ˈoɾ# {GOLD: #ˈoɾo#}
1136   | #ˈɑwrˈikulɑ# | #ˈuɾjˈelɑ# {GOLD: #oɾˈexɑ#}
1137   | #ˈɑwt̪# | #ˈo# {GOLD: #ˈo#}
1138   | #ˌae̯kwɑlit̪ˈɑːt̪em# | #ae̯kot̪ˈɑd̪e# {GOLD: #iɡwɑld̪ˈɑd̪#}
1139   | #ˌae̯kwˈɑːlem# | #ae̯kˈɑl# {GOLD: #iɡwˈɑl#}
1140   | #ˌae̯st̪ˈiːwum# | #ae̯s̪t̪ˈiβo# {GOLD: #est̪ˈio#}
1141   | #ˌae̯t̪ˈɑːt̪em# | #ae̯d̪ˈɑd̪e# {GOLD: #ed̪ˈɑd̪#}
1142   | #ˌekklˈeːsiɑm# | #ʝt͡ʃˈiθe̯ʝɑ# {GOLD: #iɡlˈesjɑ#}
1143   | #ˌekskɑrpt̪iˈɑːre# | #ʝskɑθˈɑɾ# {GOLD: #eskɑɾθˈɑɾ#}
1144   | #ˌekst̪rˈɑːn̪eum# | #ʝs̪t̪ɾˈɑɲo# {GOLD: #ext̪ɾˈɑɲo#}
1145   | #ˌeksˈemplum# | #jexˈewt͡ʃo# {GOLD: #exˈemplo#}
1146   | #ˌeksˈiːt̪um# | #jexˈid̪o# {GOLD: #exˈid̪o#}
1147   | #ˌepˈiskopum# | #ʝbˈeskpo# {GOLD: #obˈispo#}
1148   | #ˌerrˈoːrem# | #ʝrɾˈoɾ# {GOLD: #erˈoɾ#}
1149   | #ˌeːrˈiːkium# | #eɾˈiθe̯xo# {GOLD: #eɾˈiθo#}
1150   | #ˌimperɑːt̪ˈoːre# | #iwbɾɑd̪ˈoɾ# {GOLD: #empeɾɑd̪ˈoɾ#}
1151   | #ˌimpˈosit̪um# | #iwwst̪o# {GOLD: #impwˈest̪o#}
1152   | #ˌimpˈulsum# | #iwpwˈixo# {GOLD: #empˈuxo#}
1153   | #ˌimpˈulsɑt̪# | #iwpwˈixɑ# {GOLD: #empˈuxɑ#}
1154   | #ˌimˈɑːɡin̪em# | #emˈɑɲi# {GOLD: #imˈɑxen̪#}
1155   | #ˌin̪d̪ˈikt̪ɑ# | #in̪d̪jˈet͡ʃɑ# {GOLD: #en̪d̪ˈet͡ʃɑ#}
1156   | #ˌin̪d̪ˈikulɑ# | #in̪d̪jˈelɑ# {GOLD: #en̪d̪ˈexɑ#}
1157   | #ˌin̪imˈiːkum# | #emˈiɡo# {GOLD: #en̪emˈiɡo#}
1158   | #ˌin̪kˈert̪um# | #izɾt̪o# {GOLD: #in̪θjˈeɾt̪o#}
1159   | #ˌin̪kˈin̪kt̪ɑ# | #eθˈin̪t̪ɑ# {GOLD: #en̪θˈin̪t̪ɑ#}
1160   | #ˌin̪lˈɑkweɑ# | #inljˈewʝɑ# {GOLD: #en̪lɑθˈɑɾ#}
1161   | #ˌin̪t̪erˈɑːn̪eɑ# | #in̪t̪ɾˈɑɲɑ# {GOLD: #en̪t̪ɾˈɑɲɑ#}
1162   | #ˌin̪t̪ˈeɡrum# | #in̪t̪jˈeɾ# {GOLD: #en̪t̪ˈeɾo#}
1163   | #ˌin̪ɡɑn̪n̪ˈɑːre# | #iŋɡɑɲˈɑɾ# {GOLD: #en̪ɡɑɲˈɑɾ#}
1164   | #ˌin̪ɡˌen̪erˈɑːre# | #izn̪d̪ɾˈɑɾ# {GOLD: #en̪xen̪d̪ɾˈɑɾ#}
1165   | #ˌin̪ˈit̪ium# | #en̪ˈiθe̯xo# {GOLD: #in̪ˈiθjo#}
1166   | #ˌit̪erˈɑːre# | #ed̪ɾˈɑɾ# {GOLD: #ed̪ɾˈɑɾ#}
1167   | #ˌiːn̪fˈern̪um# | #iwwʝɾn̪o# {GOLD: #in̪fjˈeɾn̪o#}
1168   | #ˌoffˈikium# | #oˈiθe̯xo# {GOLD: #ofˈiθjo#}
1169   | #ˌoffˌoːkˈɑːre# | #ɣʷoɡˈɑɾ# {GOLD: #ɑoɡˈɑɾ#}
1170   | #ˌokkɑːsiˈoːn̪em# | #wkɑθe̯xˈon̪# {GOLD: #okɑsjˈon̪#}
1171   | #ˌokkˈɑːsum# | #wkˈɑθo# {GOLD: #okˈɑso#}
1172   | #ˌoperˈɑːrium# | #wbɾˈɑɾxo# {GOLD: #obɾˈeɾo#}
1173   | #ˌorˈiːɡin̪em# | #oɾˈeɲi# {GOLD: #oɾˈixen̪#}
1174   | #ˌowˈikulɑ# | #ɣʷjˈelɑ# {GOLD: #obˈexɑ#}
1175   | #ˌoːrd̪ˈin̪ium# | #oɾd̪ˈeɲo# {GOLD: #oɾd̪ˈeɲo#}
1176   | #ˌoːrd̪ˈiːre# | #oɾd̪ˈiɾ# {GOLD: #uɾd̪ˈiɾ#}
1177   | #ˌumbˈilikum# | #uwbˈelɡo# {GOLD: #omblˈiɡo#}
1178   | #ˌurt̪ˈikɑm# | #oɾt̪ˈeɡɑ# {GOLD: #oɾt̪ˈiɡɑ#}
1179   | #ˌuːrˈiːn̪ɑ# | #oɾˈin̪ɑ# {GOLD: #oɾˈin̪ɑ#}
1180   | #ˌɑbbrˌɑkʰiˈɑːre# | #ɑbɾɑθe̯ʝˈɑɾ# {GOLD: #ɑbɾɑθˈɑɾ#}
1181   | #ˌɑbbɑt̪ˈissɑm# | #ɑbɑd̪ˈeθɑ# {GOLD: #ɑbɑd̪ˈesɑ#}
1182   | #ˌɑbbˈɑːt̪em# | #ɑbˈɑd̪e# {GOLD: #ɑbˈɑd̪#}
1183   | #ˌɑbˌɑn̪t̪iˈɑːre# | #ɑbɑn̪θˈɑɾ# {GOLD: #ɑbɑn̪θˈɑɾ#}
1184   | #ˌɑd̪iˈeri# | #ɑzɾe# {GOLD: #ɑʝˈeɾ#}
1185   | #ˌɑd̪wiˈɑːre# | #ɑd̪wʝˈɑɾ# {GOLD: #ɑbjˈɑɾ#}
1186   | #ˌɑd̪wokɑt̪ˈoːrem# | #ɑd̪wɡɑd̪ˈoɾ# {GOLD: #ɑboɡɑd̪ˈoɾ#}
1187   | #ˌɑd̪wˈersum# | #ɑd̪wʝɾθo# {GOLD: #ɑbjˈeso#}
1188   | #ˌɑd̪wˌeːrifikˈɑːre# | #ɑs̪βiɾwɡˈɑɾ# {GOLD: #ɑbeɾiɡwˈɑɾ#}
1189   | #ˌɑd̪ˌuːn̪ˈɑːre# | #ɑn̪d̪ˈɑɾ# {GOLD: #ɑwn̪ˈɑɾ#}
1190   | #ˌɑffrˈon̪t̪ɑ# | #ɑvɾˈon̪t̪ɑ# {GOLD: #ɑfɾˈen̪t̪ɑ#}
1191   | #ˌɑffrˈɑkt̪um# | #ɑvɾjˈet͡ʃo# {GOLD: #ɑfɾˈet͡ʃo#}
1192   | #ˌɑffˌikt̪iˈoːn̪em# | #ɑiθˈon̪# {GOLD: #ɑfiθjˈon̪#}
1193   | #ˌɑkiˈɑːrium# | #ɑθe̯ʝˈɑɾxo# {GOLD: #ɑθˈeɾo#}
1194   | #ˌɑkkˈen̪t̪um# | #jeθˈen̪t̪o# {GOLD: #ɑθˈen̪t̪o#}
1195   | #ˌɑkkˌept̪ˈoːre# | #jest̪ˈoɾ# {GOLD: #ɑθˈoɾ#}
1196   | #ˌɑkkˌubit̪ˈɑːre# | #ɑkowd̪ˈɑɾ# {GOLD: #ɑkod̪ˈɑɾ#}
1197   | #ˌɑkkˌɑd̪ˈiskit̪# | #ɑkɑˈeθe# {GOLD: #ɑkɑˈeθe#}
1198   | #ˌɑkkˌɑpt̪ˈɑːre# | #ɑkɑt̪ˈɑɾ# {GOLD: #ɑkɑt̪ˈɑɾ#}
1199   | #ˌɑkwˈilɑm# | #jeβˈelɑ# {GOLD: #ˈɑɡilɑ#}
1200   | #ˌɑkwˈɑkeɑm# | #jeβˈɑθe̯ʝɑ# {GOLD: #ɑɡwˈɑθɑ#}
1201   | #ˌɑkˈuːkulɑm# | #ɑɡwˈilɑ# {GOLD: #ɑɡˈuxɑ#}
1202   | #ˌɑkˈuːt̪um# | #ɑɡˈud̪o# {GOLD: #ɑɡˈud̪o#}
1203   | #ˌɑliˈeːn̪um# | #ɑxˈin̪# {GOLD: #ɑxˈen̪o#}
1204   | #ˌɑllˈium# | #olxˈo# {GOLD: #ˈɑxo#}
1205   | #ˈɑlt̪erum# | #ˈod̪ɾo# {GOLD: #ˈot̪ɾo#}
1206   | #ˌɑlt̪ˈɑːrium# | #ot̪ˈɑɾxo# {GOLD: #ot̪ˈeɾo#}
1207   | #ˌɑlˈekrem# | #ɑljˈeɾ# {GOLD: #ɑlˈeɡɾe#}
1208   | #ˌɑlˈɑt̪ern̪um# | #ɑlˈɑd̪ɾn̪o# {GOLD: #ɑlɑd̪jˈeɾn̪o#}
1209   | #ˌɑmbit̪ˈɑːre# | #ɑwwd̪ˈɑɾ# {GOLD: #ɑn̪d̪ˈɑɾ#}
1210   | #ˌɑmpˈullɑm# | #ɑwpwˈelɑ# {GOLD: #ɑmpˈoʝɑ#}
1211   | #ˌɑmɑrikˈoːsum# | #ɑmɑɾɡˈoθo# {GOLD: #ɑmɑɾɡˈoso#}
1212   | #ˌɑmɑrikˈɑːre# | #ɑmɑɾɡˈɑɾ# {GOLD: #ɑɾmɑɡˈɑɾ#}
1213   | #ˌɑmɑrˈellum# | #ɑmɑɾʝʎo# {GOLD: #ɑmɑɾˈiʝo#}
1214   | #ˌɑmˈiːkum# | #ɑmˈiɡo# {GOLD: #ɑmˈiɡo#}
1215   | #ˌɑmˈoːrem# | #ɑmˈoɾ# {GOLD: #ɑmˈoɾ#}
1216   | #ˌɑmˈɑrikum# | #ɑmˈɑɾɡo# {GOLD: #ɑmˈɑɾɡo#}
1217   | #ˌɑn̪n̪ˈikulum# | #ɑɲˈel# {GOLD: #ɑɲˈexo#}
1218   | #ˌɑn̪t̪ˈiːkwɑm# | #ɑn̪t̪ˈiβɑ# {GOLD: #ɑn̪t̪ˈiɡwɑ#}
1219   | #ˌɑn̪ɑt̪ˈikulɑm# | #ɑn̪ɑd̪jˈelɑ# {GOLD: #ɑn̪ɑd̪ˈexɑ#}
1220   | #ˌɑn̪ˈet̪ʰulum# | #ɑn̪ʝd̪ʰlo# {GOLD: #en̪ˈeld̪o#}
1221   | #ˌɑperˈiːre# | #ɑbɾˈiɾ# {GOLD: #ɑbɾˈiɾ#}
1222   | #ˌɑppɑrˈikulum# | #ɑpɑɾjˈel# {GOLD: #ɑpɑɾˈexo#}
1223   | #ˌɑppˈosit̪um# | #ɑwst̪o# {GOLD: #ɑpwˈest̪o#}
1224   | #ˌɑppˈɑːrium# | #ɑpˈɑɾxo# {GOLD: #ɑpˈeɾo#}
1225   | #ˌɑprikˈɑːre# | #ɑbɾɡˈɑɾ# {GOLD: #ɑbɾiɡˈɑɾ#}
1226   | #ˌɑprˈiːlem# | #ɑbɾˈil# {GOLD: #ɑbɾˈil#}
1227   | #ˌɑpt̪ˈɑːre# | #ɑt̪ˈɑɾ# {GOLD: #ɑt̪ˈɑɾ#}
1228   | #ˌɑpˈert̪um# | #ɑwʝɾt̪o# {GOLD: #ɑbjˈeɾt̪o#}
1229   | #ˌɑpˈikulɑm# | #ɑbjˈelɑ# {GOLD: #ɑbˈexɑ#}
1230   | #ˌɑrkˈɑːrium# | #ɑɾkˈɑɾxo# {GOLD: #ɑɾkˈeɾo#}
1231   | #ˌɑrmˈɑːrium# | #ɑɾmˈɑɾxo# {GOLD: #ɑɾmˈeɾo#}
1232   | #ˌɑrrˈekt̪um# | #ɑrɾjˈet͡ʃo# {GOLD: #ɑrˈet͡ʃo#}
1233   | #ˌɑrrˈuɡium# | #ɑrɾˈuʝo# {GOLD: #ɑrˈojo#}
1234   | #ˌɑrt̪ˈikulum# | #ɑɾt̪jˈel# {GOLD: #ɑɾt̪ˈexo#}
1235   | #ˌɑrɑn̪ˈeolɑm# | #ɑɾɑɲɣʷlɑ# {GOLD: #ɑɾɑɲwˈelɑ#}
1236   | #ˌɑrɡˈillɑm# | #ɑθˈeʎɑ# {GOLD: #ɑɾθˈiʝɑ#}
1237   | #ˌɑrˈeolɑm# | #ɑɾjɣʷlɑ# {GOLD: #iɾwˈelɑ#}
1238   | #ˌɑrˈeːn̪ɑ# | #ɑɾˈen̪ɑ# {GOLD: #ɑɾˈen̪ɑ#}
1239   | #ˌɑrˈɑt̪rum# | #ɑɾˈɑd̪ɾo# {GOLD: #ɑɾˈɑd̪o#}
1240   | #ˌɑrˈɑːn̪eɑ# | #ɑɾˈɑɲɑ# {GOLD: #ɑɾˈɑɲɑ#}
1241   | #ˌɑsin̪ˈɑːlem# | #ɑzn̪ˈɑl# {GOLD: #ɑsn̪ˈɑl#}
1242   | #ˌɑsin̪ˈɑːrium# | #ɑzn̪ˈɑɾxo# {GOLD: #ɑsn̪ˈeɾo#}
1243   | #ˌɑskiˈɑːt̪ɑ# | #ɑθˈɑd̪ɑ# {GOLD: #ɑθˈɑd̪ɑ#}
1244   | #ˌɑskˈiolɑm# | #ɑθjɣʷlɑ# {GOLD: #ɑθwˈelɑ#}
1245   | #ˌɑskˈiːɑt̪ɑ# | #ɑθˈɑd̪ɑ# {GOLD: #ɑθˈɑd̪ɑ#}
1246   | #ˌɑssˈuːmpt̪um# | #ɑθˈun̪t̪o# {GOLD: #ɑsˈun̪t̪o#}
1247   | #ˌɑssˌen̪t̪ˈiːre# | #ɑθen̪t̪ˈiɾ# {GOLD: #ɑsen̪tˈiɾ#}
1248   | #ˌɑst̪ˈellɑ# | #ɑs̪t̪çʎɑ# {GOLD: #ɑst̪ˈiʝɑ#}
1249   | #ˌɑst̪ˈurikɑ# | #ɑs̪t̪ˈoɾɡɑ# {GOLD: #ɑst̪ˈoɾɡɑ#}
1250   | #ˌɑt̪t̪ˌɑliˈɑːre# | #ɑt̪ɑxˈɑɾ# {GOLD: #ɑt̪ɑxˈɑɾ#}
1251   | #ˌɑwd̪ˈiːt̪um# | #ɑɣʷˈid̪o# {GOLD: #oˈid̪o#}
1252   | #ˌɑwkt̪orikˈɑːre# | #okt̪ɾɡˈɑɾ# {GOLD: #ot̪oɾɡˈɑɾ#}
1253   | #ˈɑwkɑ# | #ˈoɡɑ# {GOLD: #ˈokɑ#}
1254   | #ˌɑwrˈikulɑ# | #uɾjˈelɑ# {GOLD: #oɾˈexɑ#}
1255   | #ˌɑwskˈult̪ɑt̪# | #oskwˈit͡ʃɑ# {GOLD: #eskˈut͡ʃɑ#}
1256   | #ˌɑwt̪ˈumn̪um# | #od̪ˈoɲo# {GOLD: #ot̪ˈoɲo#}
1257   | #ˌɑwɡmˈen̪t̪um# | #jemˈen̪t̪o# {GOLD: #ɑwmˈen̪t̪o#}
1258   | #ˌɑwɡˈurium# | #ɑˈuɾxo# {GOLD: #ɑɡwˈeɾo#}
1259   | #ˌɑwɡˈust̪um# | #ɑˈos̪t̪o# {GOLD: #ɑɡˈost̪o#}
1260   | #ˌɑɡn̪ˈiːn̪um# | #ɑɲˈin̪# {GOLD: #ɑɲˈin̪o#}
1261   | #ˌɑːbˈɑːkem# | #ɑbˈɑθe̯ʝe# {GOLD: #ɑbˈɑθ#}
1262   | #ˌɑːn̪ˈellum# | #ɑn̪ʝʎo# {GOLD: #ɑn̪ˈiʝo#}
